GID	FIRST_YEAR	QTL.name	allele	SOURCE	ISCK	NURSERY	SET
MN00274	2002	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN00274	2002	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN00274	2002	Fhb1	Res	MN	FALSE	URSN	POST1968
MN01057-3-1	2005	Fhb1	Res	MN	FALSE	URSN	POST1968
MN01057-3-1	2005	Fhb5	Res	MN	FALSE	URSN	POST1968
MN01057-3-1	2005	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN01116	2003	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN01116	2003	Fhb1	Res	MN	FALSE	URSN	POST1968
MN01116	2003	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN01164	2004	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN01164	2004	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN01164	2004	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN01180	2003	Fhb1	Res	MN	FALSE	URSN	POST1968
MN01180	2003	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN01180	2003	Fhb5	Res	MN	FALSE	URSN	POST1968
MN01197	2004	Fhb5AS	Res	MN	FALSE	URN	POST1968
MN01197	2004	Fhb5	Unk	MN	FALSE	URN	POST1968
MN01197	2004	Fhb1	Sus	MN	FALSE	URN	POST1968
MN01281	2003	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN01281	2003	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN01281	2003	Fhb5AS	Sus	MN	FALSE	URSN	POST1968
MN01333-A	2004	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN01333-A	2004	Fhb5	Sus	MN	FALSE	URN	POST1968
MN01333-A	2004	Fhb1	Sus	MN	FALSE	URN	POST1968
MN01380-2-1	2005	Fhb5AS	Sus	MN	FALSE	URSN	POST1968
MN01380-2-1	2005	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN01380-2-1	2005	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN01NIL84-5-5-15	2004	Fhb1	Res	MN	FALSE	URSN	POST1968
MN01NIL84-5-5-15	2004	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN01NIL84-5-5-15	2004	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN02051-1	2005	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN02051-1	2005	Fhb1	Res	MN	FALSE	URSN	POST1968
MN02051-1	2005	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN02072	2005	Fhb5AS	Sus	MN	FALSE	URN	POST1968
MN02072	2005	Fhb5	Sus	MN	FALSE	URN	POST1968
MN02072	2005	Fhb1	Res	MN	FALSE	URN	POST1968
MN02219-1	2005	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN02219-1	2005	Fhb1	Res	MN	FALSE	URSN	POST1968
MN02219-1	2005	Fhb5AS	Sus	MN	FALSE	URSN	POST1968
MN02222-1	2006	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN02222-1	2006	Fhb1	Res	MN	FALSE	URSN	POST1968
MN02222-1	2006	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN02252-A	2005	Fhb1	Sus	MN	FALSE	URN	POST1968
MN02252-A	2005	Fhb5	Sus	MN	FALSE	URN	POST1968
MN02252-A	2005	Fhb5AS	Res	MN	FALSE	URN	POST1968
MN02255	2006	Fhb5AS	Sus	MN	FALSE	URN	POST1968
MN02255	2006	Fhb5	Sus	MN	FALSE	URN	POST1968
MN02255	2006	Fhb1	Sus	MN	FALSE	URN	POST1968
MN02268-A-4	2006	Fhb5AS	Sus	MN	FALSE	URSN	POST1968
MN02268-A-4	2006	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN02268-A-4	2006	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN02306-2	2005	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN02306-2	2005	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN02306-2	2005	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN03013-3-2	2007	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN03013-3-2	2007	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN03013-3-2	2007	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN03119-4	2007	Fhb5	Sus	MN	FALSE	URN	POST1968
MN03119-4	2007	Fhb5AS	Res	MN	FALSE	URN	POST1968
MN03119-4	2007	Fhb1	Res	MN	FALSE	URN	POST1968
MN03169-2-062	2008	Fhb1	Sus	MN	FALSE	URN	POST1968
MN03169-2-062	2008	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN03169-2-062	2008	Fhb5	Unk	MN	FALSE	URN	POST1968
MN03191-2-1	2007	Fhb1	Res	MN	FALSE	URSN	POST1968
MN03191-2-1	2007	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN03191-2-1	2007	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN03306-1	2006	Fhb5	Unk	MN	FALSE	URN	POST1968
MN03306-1	2006	Fhb1	Sus	MN	FALSE	URN	POST1968
MN03306-1	2006	Fhb5AS	Res	MN	FALSE	URN	POST1968
MN03308-4	2007	Fhb1	Sus	MN	FALSE	URN	POST1968
MN03308-4	2007	Fhb5	Unk	MN	FALSE	URN	POST1968
MN03308-4	2007	Fhb5AS	Res	MN	FALSE	URN	POST1968
MN03342-4	2008	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN03342-4	2008	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN03342-4	2008	Fhb1	Unk	MN	FALSE	URSN	POST1968
MN05117-7	2008	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN05117-7	2008	Fhb1	Unk	MN	FALSE	URSN	POST1968
MN05117-7	2008	Fhb5	Res	MN	FALSE	URSN	POST1968
MN05141-2	2008	Fhb1	Sus	MN	FALSE	URN	POST1968
MN05141-2	2008	Fhb5	Unk	MN	FALSE	URN	POST1968
MN05141-2	2008	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN05149-5	2008	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN05149-5	2008	Fhb1	Res	MN	FALSE	URSN	POST1968
MN05149-5	2008	Fhb5AS	Unk	MN	FALSE	URSN	POST1968
MN05152-1-1	2009	Fhb5AS	Sus	MN	FALSE	URSN	POST1968
MN05152-1-1	2009	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN05152-1-1	2009	Fhb1	Unk	MN	FALSE	URSN	POST1968
MN06018	2009	Fhb5AS	Res	MN	FALSE	URN	POST1968
MN06018	2009	Fhb1	Res	MN	FALSE	URN	POST1968
MN06018	2009	Fhb5	Sus	MN	FALSE	URN	POST1968
MN06049-1-3	2009	Fhb1	Res	MN	FALSE	URSN	POST1968
MN06049-1-3	2009	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN06049-1-3	2009	Fhb5	Res	MN	FALSE	URSN	POST1968
MN06075-4	2010	Fhb5	Sus	MN	FALSE	URN	POST1968
MN06075-4	2010	Fhb1	Sus	MN	FALSE	URN	POST1968
MN06075-4	2010	Fhb5AS	Sus	MN	FALSE	URN	POST1968
MN06202-3-1	2009	Fhb1	Res	MN	FALSE	URSN	POST1968
MN06202-3-1	2009	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN06202-3-1	2009	Fhb5	Res	MN	FALSE	URSN	POST1968
MN06213-6-2-4	2009	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN06213-6-2-4	2009	Fhb5	Res	MN	FALSE	URSN	POST1968
MN06213-6-2-4	2009	Fhb1	Res	MN	FALSE	URSN	POST1968
MN06216-6-2-4	2010	Fhb1	Res	MN	FALSE	URSN	POST1968
MN06216-6-2-4	2010	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN06216-6-2-4	2010	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN06219-2-2	2009	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN06219-2-2	2009	Fhb1	Res	MN	FALSE	URSN	POST1968
MN06219-2-2	2009	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN07049-7-3	2010	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN07049-7-3	2010	Fhb1	Res	MN	FALSE	URSN	POST1968
MN07049-7-3	2010	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN07057-6-4	2011	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN07057-6-4	2011	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN07057-6-4	2011	Fhb1	Res	MN	FALSE	URSN	POST1968
MN07167W-2-1	2011	Fhb5AS	Sus	MN	FALSE	URSN	POST1968
MN07167W-2-1	2011	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN07167W-2-1	2011	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN07183-3	2010	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN07183-3	2010	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN07183-3	2010	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN07199-6	2011	Fhb5AS	Sus	MN	FALSE	URN	POST1968
MN07199-6	2011	Fhb1	Sus	MN	FALSE	URN	POST1968
MN07199-6	2011	Fhb5	Sus	MN	FALSE	URN	POST1968
MN08032-8	2011	Fhb1	Sus	MN	FALSE	URN	POST1968
MN08032-8	2011	Fhb5AS	Res	MN	FALSE	URN	POST1968
MN08032-8	2011	Fhb5	Sus	MN	FALSE	URN	POST1968
MN08105-7	2011	Fhb1	Sus	MN	FALSE	URN	POST1968
MN08105-7	2011	Fhb5	Sus	MN	FALSE	URN	POST1968
MN08105-7	2011	Fhb5AS	Res	MN	FALSE	URN	POST1968
MN08124	2010	Fhb1	Res	MN	FALSE	URSN	POST1968
MN08124	2010	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN08124	2010	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN08145-2-3	2010	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN08145-2-3	2010	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN08145-2-3	2010	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN08166	2012	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN08166	2012	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN08166	2012	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN08173	2012	Fhb1	Res	MN	FALSE	URSN	POST1968
MN08173	2012	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN08173	2012	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN09023	2011	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN09023	2011	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN09023	2011	Fhb1	Res	MN	FALSE	URSN	POST1968
MN09027	2012	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN09027	2012	Fhb1	Res	MN	FALSE	URSN	POST1968
MN09027	2012	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN09028-1	2012	Fhb5AS	Sus	MN	FALSE	URN	POST1968
MN09028-1	2012	Fhb5	Sus	MN	FALSE	URN	POST1968
MN09028-1	2012	Fhb1	Sus	MN	FALSE	URN	POST1968
MN09071	2012	Fhb1	Res	MN	FALSE	URSN	POST1968
MN09071	2012	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN09071	2012	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN09092	2011	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN09092	2011	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN09092	2011	Fhb1	Res	MN	FALSE	URSN	POST1968
MN09121	2012	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN09121	2012	Fhb1	Res	MN	FALSE	URSN	POST1968
MN09121	2012	Fhb5	NA	MN	FALSE	URSN	POST1968
MN09157	2013	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN09157	2013	Fhb1	Unk	MN	FALSE	URSN	POST1968
MN09157	2013	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN09186	2012	Fhb5AS	Sus	MN	FALSE	URN	POST1968
MN09186	2012	Fhb1	Res	MN	FALSE	URN	POST1968
MN09186	2012	Fhb5	Sus	MN	FALSE	URN	POST1968
MN10021	2014	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN10021	2014	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN10021	2014	Fhb1	Res	MN	FALSE	URSN	POST1968
MN10055	2013	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN10055	2013	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN10055	2013	Fhb1	Res	MN	FALSE	URSN	POST1968
MN10061	2013	Fhb5	Sus	MN	FALSE	URN	POST1968
MN10061	2013	Fhb5AS	Res	MN	FALSE	URN	POST1968
MN10061	2013	Fhb1	Sus	MN	FALSE	URN	POST1968
MN10204-6	2013	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN10204-6	2013	Fhb5	Sus	MN	FALSE	URN	POST1968
MN10204-6	2013	Fhb1	Sus	MN	FALSE	URN	POST1968
MN10281-1-98	2015	Fhb1	Res	MN	FALSE	URN	POST1968
MN10281-1-98	2015	Fhb5	Sus	MN	FALSE	URN	POST1968
MN10281-1-98	2015	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN10281-1-A	2014	Fhb5	Sus	MN	FALSE	URN	POST1968
MN10281-1-A	2014	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN10281-1-A	2014	Fhb1	Res	MN	FALSE	URN	POST1968
MN10285	2013	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN10285	2013	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN10285	2013	Fhb1	Res	MN	FALSE	URSN	POST1968
MN10362	2013	Fhb1	Res	MN	FALSE	URSN	POST1968
MN10362	2013	Fhb5	Res	MN	FALSE	URSN	POST1968
MN10362	2013	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN10368	2013	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN10368	2013	Fhb1	Res	MN	FALSE	URSN	POST1968
MN10368	2013	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN10388	2014	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN10388	2014	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN10388	2014	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN11074	2014	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN11074	2014	Fhb5	Res	MN	FALSE	URSN	POST1968
MN11074	2014	Fhb1	Res	MN	FALSE	URSN	POST1968
MN11326-3	2015	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN11326-3	2015	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN11326-3	2015	Fhb1	Res	MN	FALSE	URSN	POST1968
MN11394-6	2014	Fhb5AS	Unk	MN	FALSE	BOTH	POST1968
MN11394-6	2014	Fhb1	Res	MN	FALSE	BOTH	POST1968
MN11394-6	2014	Fhb5	Res	MN	FALSE	BOTH	POST1968
MN11397-1	2014	Fhb1	Res	MN	FALSE	URSN	POST1968
MN11397-1	2014	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN11397-1	2014	Fhb5AS	Res	MN	FALSE	URSN	POST1968
MN11405	2014	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN11405	2014	Fhb5	Res	MN	FALSE	URSN	POST1968
MN11405	2014	Fhb1	Res	MN	FALSE	URSN	POST1968
MN11492-6	2015	Fhb5	Sus	MN	FALSE	URN	POST1968
MN11492-6	2015	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN11492-6	2015	Fhb1	Sus	MN	FALSE	URN	POST1968
MN12265-1	2015	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN12265-1	2015	Fhb1	Res	MN	FALSE	URSN	POST1968
MN12265-1	2015	Fhb5	Res	MN	FALSE	URSN	POST1968
MN12307-3	2015	Fhb1	Res	MN	FALSE	URSN	POST1968
MN12307-3	2015	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN12307-3	2015	Fhb5	Res	MN	FALSE	URSN	POST1968
MN12423-5	2015	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN12423-5	2015	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN12423-5	2015	Fhb1	Res	MN	FALSE	URSN	POST1968
MN12545-3	2015	Fhb1	Res	MN	FALSE	URSN	POST1968
MN12545-3	2015	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN12545-3	2015	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN13056-7	2016	Fhb1	Res	MN	FALSE	URSN	POST1968
MN13056-7	2016	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN13056-7	2016	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN13064-2	2016	Fhb1	Res	MN	FALSE	URSN	POST1968
MN13064-2	2016	Fhb5	Res	MN	FALSE	URSN	POST1968
MN13064-2	2016	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN13074-4	2016	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN13074-4	2016	Fhb1	Res	MN	FALSE	URN	POST1968
MN13074-4	2016	Fhb5	Res	MN	FALSE	URN	POST1968
MN13288-1-32	2018	Fhb1	Unk	MN	FALSE	URN	POST1968
MN13288-1-32	2018	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN13288-1-32	2018	Fhb5	Sus	MN	FALSE	URN	POST1968
MN13288-1	2017	Fhb5	Sus	MN	FALSE	URN	POST1968
MN13288-1	2017	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN13288-1	2017	Fhb1	Res	MN	FALSE	URN	POST1968
MN13304-5	2017	Fhb1	Res	MN	FALSE	URSN	POST1968
MN13304-5	2017	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN13304-5	2017	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN13398-2	2016	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN13398-2	2016	Fhb5	Sus	MN	FALSE	URN	POST1968
MN13398-2	2016	Fhb1	Res	MN	FALSE	URN	POST1968
MN13479-8	2016	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN13479-8	2016	Fhb5	Sus	MN	FALSE	URN	POST1968
MN13479-8	2016	Fhb1	Sus	MN	FALSE	URN	POST1968
MN13515-8	2016	Fhb1	Res	MN	FALSE	URSN	POST1968
MN13515-8	2016	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN13515-8	2016	Fhb5	Res	MN	FALSE	URSN	POST1968
MN14138-4	2017	Fhb1	Res	MN	FALSE	URSN	POST1968
MN14138-4	2017	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN14138-4	2017	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN14164-4	2017	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN14164-4	2017	Fhb1	Res	MN	FALSE	URSN	POST1968
MN14164-4	2017	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN14227-4	2017	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN14227-4	2017	Fhb5	Res	MN	FALSE	URN	POST1968
MN14227-4	2017	Fhb1	Res	MN	FALSE	URN	POST1968
MN14470-5	2017	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN14470-5	2017	Fhb1	Res	MN	FALSE	URSN	POST1968
MN14470-5	2017	Fhb5	Res	MN	FALSE	URSN	POST1968
MN14669-1	2017	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN14669-1	2017	Fhb1	Res	MN	FALSE	URSN	POST1968
MN14669-1	2017	Fhb5	Res	MN	FALSE	URSN	POST1968
MN15008-7	2018	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN15008-7	2018	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN15008-7	2018	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN15012-3	2019	Fhb5AS	Sus	MN	FALSE	URN	POST1968
MN15012-3	2019	Fhb1	Sus	MN	FALSE	URN	POST1968
MN15012-3	2019	Fhb5	Sus	MN	FALSE	URN	POST1968
MN15029-8	2018	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN15029-8	2018	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN15029-8	2018	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN15089-2	2018	Fhb5	Unk	MN	FALSE	URSN	POST1968
MN15089-2	2018	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN15089-2	2018	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN15119-2	2019	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN15119-2	2019	Fhb1	Res	MN	FALSE	URN	POST1968
MN15119-2	2019	Fhb5	Sus	MN	FALSE	URN	POST1968
MN15136-6	2019	Fhb1	Res	MN	FALSE	URN	POST1968
MN15136-6	2019	Fhb5	Res	MN	FALSE	URN	POST1968
MN15136-6	2019	Fhb5AS	Res	MN	FALSE	URN	POST1968
MN15195-5	2018	Fhb5	Sus	MN	FALSE	URN	POST1968
MN15195-5	2018	Fhb1	Unk	MN	FALSE	URN	POST1968
MN15195-5	2018	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN15219-2	2018	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN15219-2	2018	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN15219-2	2018	Fhb1	Res	MN	FALSE	URSN	POST1968
MN15501-4	2018	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN15501-4	2018	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN15501-4	2018	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN16028	2019	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN16028	2019	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN16028	2019	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN16040	2019	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN16040	2019	Fhb1	Res	MN	FALSE	URSN	POST1968
MN16040	2019	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN16103-1	2020	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN16103-1	2020	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN16103-1	2020	Fhb1	Res	MN	FALSE	URSN	POST1968
MN16277-3	2020	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN16277-3	2020	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN16277-3	2020	Fhb1	Res	MN	FALSE	URSN	POST1968
MN16340-8	2020	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN16340-8	2020	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN16340-8	2020	Fhb1	Res	MN	FALSE	URSN	POST1968
MN16360-1	2020	Fhb5	Res	MN	FALSE	URSN	POST1968
MN16360-1	2020	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN16360-1	2020	Fhb1	Res	MN	FALSE	URSN	POST1968
MN16408-5	2020	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN16408-5	2020	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN16408-5	2020	Fhb1	Res	MN	FALSE	URSN	POST1968
MN17033-1	2021	Fhb1	Res	MN	FALSE	URSN	POST1968
MN17033-1	2021	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN17033-1	2021	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN17038-5	2021	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN17038-5	2021	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN17038-5	2021	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN17065-2	2022	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN17065-2	2022	Fhb1	Res	MN	FALSE	URSN	POST1968
MN17065-2	2022	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN17117-5	2020	Fhb1	Res	MN	FALSE	URN	POST1968
MN17117-5	2020	Fhb5	Sus	MN	FALSE	URN	POST1968
MN17117-5	2020	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN17118-1	2021	Fhb1	Sus	MN	FALSE	URN	POST1968
MN17118-1	2021	Fhb5	Sus	MN	FALSE	URN	POST1968
MN17118-1	2021	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN17120-1	2020	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN17120-1	2020	Fhb1	Sus	MN	FALSE	URN	POST1968
MN17120-1	2020	Fhb5	Sus	MN	FALSE	URN	POST1968
MN17271-1	2021	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN17271-1	2021	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN17271-1	2021	Fhb1	Sus	MN	FALSE	URSN	POST1968
MN17332-2	2021	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN17332-2	2021	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN17332-2	2021	Fhb1	Res	MN	FALSE	URSN	POST1968
MN17379-4	2020	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN17379-4	2020	Fhb1	Res	MN	FALSE	URN	POST1968
MN17379-4	2020	Fhb5	Sus	MN	FALSE	URN	POST1968
MN18032-5	2022	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN18032-5	2022	Fhb1	Res	MN	FALSE	URN	POST1968
MN18032-5	2022	Fhb5	Sus	MN	FALSE	URN	POST1968
MN18081-5	2022	Fhb1	Res	MN	FALSE	URSN	POST1968
MN18081-5	2022	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN18081-5	2022	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN18091-2	2023	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN18091-2	2023	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN18091-2	2023	Fhb1	Res	MN	FALSE	URSN	POST1968
MN18106-2	2022	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN18106-2	2022	Fhb1	Sus	MN	FALSE	URN	POST1968
MN18106-2	2022	Fhb5	Sus	MN	FALSE	URN	POST1968
MN18163-5	2022	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN18163-5	2022	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN18163-5	2022	Fhb1	Res	MN	FALSE	URSN	POST1968
MN18176-1	2022	Fhb5AS	Unk	MN	FALSE	URN	POST1968
MN18176-1	2022	Fhb5	Sus	MN	FALSE	URN	POST1968
MN18176-1	2022	Fhb1	Res	MN	FALSE	URN	POST1968
MN18179-4	2022	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN18179-4	2022	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN18179-4	2022	Fhb1	Res	MN	FALSE	URSN	POST1968
MN18292-3	2022	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN18292-3	2022	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN18292-3	2022	Fhb1	Res	MN	FALSE	URSN	POST1968
MN19104-2	2023	Fhb5AS	NA	MN	FALSE	URN	POST1968
MN19104-2	2023	Fhb5	Sus	MN	FALSE	URN	POST1968
MN19104-2	2023	Fhb1	Res	MN	FALSE	URN	POST1968
MN19108-1	2020	Fhb5AS	NA	MN	FALSE	URN	POST1968
MN19108-1	2020	Fhb5	Sus	MN	FALSE	URN	POST1968
MN19108-1	2020	Fhb1	Res	MN	FALSE	URN	POST1968
MN19114-3	2023	Fhb1	Res	MN	FALSE	URSN	POST1968
MN19114-3	2023	Fhb5AS	NA	MN	FALSE	URSN	POST1968
MN19114-3	2023	Fhb5	Sus	MN	FALSE	URSN	POST1968
MN19138-2	2023	Fhb5AS	NA	MN	FALSE	URN	POST1968
MN19138-2	2023	Fhb5	Sus	MN	FALSE	URN	POST1968
MN19138-2	2023	Fhb1	Res	MN	FALSE	URN	POST1968
MN19146-4	2023	Fhb5AS	NA	MN	FALSE	URSN	POST1968
